filtername,wave,filtwidth,date,detector,x,y,median,median_clipped,filename,observtn,visit,instrument,PHOTMJSR,sb_mjsr
F090W,0.902,0.194,2022-06-07T02:38:00.741Z,NRCA3,2048,2048,0.060752213,0.060550604,jw02736001001_02101_00009_nrca3_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T00:50:17.196Z,NRCA1,2048,2048,0.060854197,0.0606578,jw02736001001_02101_00002_nrca1_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T02:22:37.094Z,NRCB1,2048,2048,0.053012956,0.05261536,jw02736001001_02101_00008_nrcb1_rate.fits,1,1,NIRCAM,3.603,0.191005680468
F090W,0.902,0.194,2022-06-07T01:05:40.267Z,NRCB3,2048,2048,0.0579891428351402,0.057621777,jw02736001001_02101_00003_nrcb3_rate.fits,1,1,NIRCAM,,
F444W,4.408,1.029,2022-06-07T05:49:28.858Z,NRCBLONG,2048,2048,0.6426738500595093,0.64015305,jw02736001001_02105_00003_nrcblong_rate.fits,1,1,NIRCAM,0.343,0.2204371305704117
F356W,3.568,0.781,2022-06-07T02:56:26.340Z,NRCBLONG,2048,2048,0.2851297,0.2812165,jw02736001001_02103_00001_nrcblong_rate.fits,1,1,NIRCAM,0.351,0.10008052469999999
F090W,0.902,0.194,2022-06-07T02:07:13.703Z,NRCB1,2048,2048,0.053207703,0.052863598,jw02736001001_02101_00007_nrcb1_rate.fits,1,1,NIRCAM,3.603,0.191707353909
F090W,0.902,0.194,2022-06-07T01:51:50.632Z,NRCA3,2048,2048,0.0612086653709411,0.061025664,jw02736001001_02101_00006_nrca3_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T05:18:31.644Z,NRCA4,2048,2048,0.09220369,0.09172972,jw02736001001_02105_00001_nrca4_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:36:26.985Z,NRCB2,2048,2048,0.05806265771389,0.05763494,jw02736001001_02101_00005_nrcb2_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T03:58:21.281Z,NRCB4,2048,2048,0.0944918,0.09346964,jw02736001001_02103_00005_nrcb4_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T05:18:31.324Z,NRCB1,2048,2048,0.0845713466405868,0.083203346,jw02736001001_02105_00001_nrcb1_rate.fits,1,1,NIRCAM,2.1,0.17759982794523227
F150W,1.501,0.318,2022-06-07T04:29:08.319Z,NRCA2,2048,2048,0.08604461,0.08566797,jw02736001001_02103_00007_nrca2_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T02:07:14.023Z,NRCA4,2048,2048,0.0627717673778534,0.06262044,jw02736001001_02101_00007_nrca4_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T03:58:21.601Z,NRCA1,2048,2048,0.0863603949546814,0.08589133,jw02736001001_02103_00005_nrca1_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T05:49:28.794Z,NRCB2,2048,2048,0.08015911,0.07914138,jw02736001001_02105_00003_nrcb2_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T03:42:57.890Z,NRCB3,2048,2048,0.08580161,0.085123725,jw02736001001_02103_00004_nrcb3_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T07:21:49.333Z,NRCA2,2048,2048,0.08039215,0.079970255,jw02736001001_02105_00009_nrca2_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:44:31.326Z,NRCB1,2048,2048,0.0845555961132049,0.08369382,jw02736001001_02103_00008_nrcb1_rate.fits,1,1,NIRCAM,2.301,0.1945624266564845
F150W,1.501,0.318,2022-06-07T03:27:34.562Z,NRCB3,2048,2048,0.0853264778852462,0.08455553,jw02736001001_02103_00003_nrcb3_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T06:04:52.185Z,NRCB2,2048,2048,0.0821239352226257,0.081088156,jw02736001001_02105_00004_nrcb2_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:59:55.037Z,NRCA3,2048,2048,0.0883128643035888,0.087932825,jw02736001001_02103_00009_nrca3_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T03:12:00.739Z,NRCA1,2048,2048,0.0870977118611335,0.086730875,jw02736001001_02103_00002_nrca1_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T06:51:02.614Z,NRCA3,2048,2048,0.0833538398146629,0.08294396,jw02736001001_02105_00007_nrca3_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T06:35:38.903Z,NRCB1,2048,2048,0.0831771939992904,0.08201919,jw02736001001_02105_00006_nrcb1_rate.fits,1,1,NIRCAM,2.1,0.17467210739850983
F150W,1.501,0.318,2022-06-07T03:12:11.171Z,NRCB4,2048,2048,0.1051387190818786,0.10420996,jw02736001001_02103_00002_nrcb4_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:44:31.646Z,NRCA4,2048,2048,0.09363487,0.093260214,jw02736001001_02103_00008_nrca4_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T02:22:37.350Z,NRCA2,2048,2048,0.05774155,0.057564966,jw02736001001_02101_00008_nrca2_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T00:50:16.940Z,NRCB2,2048,2048,0.054558847,0.05415302,jw02736001001_02101_00002_nrcb2_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T06:35:39.223Z,NRCA4,2048,2048,0.0892078429460525,0.088797316,jw02736001001_02105_00006_nrca4_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T00:34:53.805Z,NRCA3,2048,2048,0.0618917569518089,0.06166455,jw02736001001_02101_00001_nrca3_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T02:07:14.023Z,NRCA2,2048,2048,0.0569071695208549,0.056697883,jw02736001001_02101_00007_nrca2_rate.fits,1,1,NIRCAM,,
F277W,2.762,0.683,2022-06-07T01:05:40.587Z,NRCALONG,2048,2048,0.19474791,0.19449359,jw02736001001_02101_00003_nrcalong_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:29:08.319Z,NRCA4,2048,2048,0.09414534,0.0938008,jw02736001001_02103_00007_nrca4_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:21:03.658Z,NRCB3,2048,2048,0.0571491159498691,0.056793895,jw02736001001_02101_00004_nrcb3_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:36:27.305Z,NRCA1,2048,2048,0.0614903569221496,0.061258227,jw02736001001_02101_00005_nrca1_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T05:49:28.794Z,NRCB4,2048,2048,0.0917450487613678,0.090324074,jw02736001001_02105_00003_nrcb4_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T07:21:49.333Z,NRCA4,2048,2048,0.0856342762708664,0.08512192,jw02736001001_02105_00009_nrca4_rate.fits,1,1,NIRCAM,,
F356W,3.568,0.781,2022-06-07T03:12:11.171Z,NRCBLONG,2048,2048,0.28936452,0.2852818,jw02736001001_02103_00002_nrcblong_rate.fits,1,1,NIRCAM,0.351,0.10156694651999999
F444W,4.408,1.029,2022-06-07T05:49:29.178Z,NRCALONG,2048,2048,0.6120494604110718,0.61429936,jw02736001001_02105_00003_nrcalong_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:13:44.928Z,NRCA3,2048,2048,0.0896055847406387,0.08930015,jw02736001001_02103_00006_nrca3_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T05:18:31.644Z,NRCA2,2048,2048,0.08030502,0.07988188,jw02736001001_02105_00001_nrca2_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:29:07.999Z,NRCB1,2048,2048,0.0859738290309906,0.08520299,jw02736001001_02103_00007_nrcb1_rate.fits,1,1,NIRCAM,2.301,0.1978257806003094
F200W,1.989,0.457,2022-06-07T05:33:54.715Z,NRCB3,2048,2048,0.0842536240816116,0.0830753,jw02736001001_02105_00002_nrcb3_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T07:21:48.949Z,NRCB1,2048,2048,0.08415959,0.08298011,jw02736001001_02105_00009_nrcb1_rate.fits,1,1,NIRCAM,2.1,0.176735139
F150W,1.501,0.318,2022-06-07T03:58:21.281Z,NRCB2,2048,2048,0.0863008201122284,0.08531973,jw02736001001_02103_00005_nrcb2_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T05:49:29.114Z,NRCA1,2048,2048,0.082785316,0.0822078,jw02736001001_02105_00003_nrca1_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T07:06:25.942Z,NRCA3,2048,2048,0.082720235,0.08224419,jw02736001001_02105_00008_nrca3_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:36:26.985Z,NRCB4,2048,2048,0.0635355412960052,0.06311311,jw02736001001_02101_00005_nrcb4_rate.fits,1,1,NIRCAM,,
F356W,3.568,0.781,2022-06-07T02:56:26.660Z,NRCALONG,2048,2048,0.2535195052623749,0.25341564,jw02736001001_02103_00001_nrcalong_rate.fits,1,1,NIRCAM,,
F356W,3.568,0.781,2022-06-07T04:59:54.717Z,NRCBLONG,2048,2048,0.28840867,0.28436622,jw02736001001_02103_00009_nrcblong_rate.fits,1,1,NIRCAM,0.351,0.10123144316999999
F090W,0.902,0.194,2022-06-07T00:34:53.805Z,NRCA4,2048,2048,0.0624980926513671,0.06233098,jw02736001001_02101_00001_nrca4_rate.fits,1,1,NIRCAM,,
F356W,3.568,0.781,2022-06-07T03:42:57.954Z,NRCBLONG,2048,2048,0.2880907654762268,0.28381282,jw02736001001_02103_00004_nrcblong_rate.fits,1,1,NIRCAM,0.351,0.1011198586821556
F200W,1.989,0.457,2022-06-07T06:35:39.223Z,NRCA3,2048,2048,0.08197174,0.08154962,jw02736001001_02105_00006_nrca3_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T06:51:02.231Z,NRCB1,2048,2048,0.08187207,0.08091739,jw02736001001_02105_00007_nrcb1_rate.fits,1,1,NIRCAM,2.1,0.171931347
F150W,1.501,0.318,2022-06-07T02:56:26.596Z,NRCA2,2048,2048,0.0801413208246231,0.07982546,jw02736001001_02103_00001_nrca2_rate.fits,1,1,NIRCAM,,
F277W,2.762,0.683,2022-06-07T01:36:27.305Z,NRCALONG,2048,2048,0.1930477,0.19286248,jw02736001001_02101_00005_nrcalong_rate.fits,1,1,NIRCAM,,
F444W,4.408,1.029,2022-06-07T06:35:38.903Z,NRCBLONG,2048,2048,0.6420441,0.63972634,jw02736001001_02105_00006_nrcblong_rate.fits,1,1,NIRCAM,0.343,0.22022112630000001
F150W,1.501,0.318,2022-06-07T03:12:11.171Z,NRCB3,2048,2048,0.0878182649612426,0.08691678,jw02736001001_02103_00002_nrcb3_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:59:54.717Z,NRCB1,2048,2048,0.08701068,0.08614555,jw02736001001_02103_00009_nrcb1_rate.fits,1,1,NIRCAM,2.301,0.20021157468000003
F277W,2.762,0.683,2022-06-07T02:22:37.414Z,NRCALONG,2048,2048,0.19547294,0.195175,jw02736001001_02101_00008_nrcalong_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T03:27:34.818Z,NRCA1,2048,2048,0.0861506611108779,0.08571519,jw02736001001_02103_00003_nrca1_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:44:31.646Z,NRCA3,2048,2048,0.08529459,0.08496564,jw02736001001_02103_00008_nrca3_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T06:20:15.512Z,NRCB2,2048,2048,0.080293715,0.07900842,jw02736001001_02105_00005_nrcb2_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T06:51:02.614Z,NRCA4,2048,2048,0.0903466194868087,0.08992556,jw02736001001_02105_00007_nrca4_rate.fits,1,1,NIRCAM,,
F356W,3.568,0.781,2022-06-07T04:29:08.319Z,NRCALONG,2048,2048,0.2528813481330871,0.25274974,jw02736001001_02103_00007_nrcalong_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T00:34:53.548Z,NRCB1,2048,2048,0.0541344843804836,0.05368824,jw02736001001_02101_00001_nrcb1_rate.fits,1,1,NIRCAM,3.603,0.19504654722288242
F150W,1.501,0.318,2022-06-07T03:27:34.562Z,NRCB4,2048,2048,0.099719375,0.09874146,jw02736001001_02103_00003_nrcb4_rate.fits,1,1,NIRCAM,,
F277W,2.762,0.683,2022-06-07T01:51:50.376Z,NRCBLONG,2048,2048,0.2321386635303497,0.22692452,jw02736001001_02101_00006_nrcblong_rate.fits,1,1,NIRCAM,0.399,0.09262332674860954
F150W,1.501,0.318,2022-06-07T04:59:55.037Z,NRCA4,2048,2048,0.0957979,0.09540413,jw02736001001_02103_00009_nrca4_rate.fits,1,1,NIRCAM,,
F444W,4.408,1.029,2022-06-07T06:20:15.896Z,NRCALONG,2048,2048,0.6131208539009094,0.6153628,jw02736001001_02105_00005_nrcalong_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T02:38:00.741Z,NRCA2,2048,2048,0.0606713593006134,0.060531426,jw02736001001_02101_00009_nrca2_rate.fits,1,1,NIRCAM,,
F444W,4.408,1.029,2022-06-07T07:06:26.006Z,NRCALONG,2048,2048,0.6138518,0.6160482,jw02736001001_02105_00008_nrcalong_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:05:40.267Z,NRCB2,2048,2048,0.0541571676731109,0.0537095,jw02736001001_02101_00003_nrcb2_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:36:26.985Z,NRCB3,2048,2048,0.0580212697386741,0.057664286,jw02736001001_02101_00005_nrcb3_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:21:03.914Z,NRCA1,2048,2048,0.059215672314167,0.05898895,jw02736001001_02101_00004_nrca1_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T05:33:54.715Z,NRCB4,2048,2048,0.0970493182539939,0.09557941,jw02736001001_02105_00002_nrcb4_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T07:06:25.942Z,NRCA4,2048,2048,0.085067265,0.08455248,jw02736001001_02105_00008_nrca4_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:51:50.632Z,NRCA2,2048,2048,0.0567356050014495,0.056611687,jw02736001001_02101_00006_nrca2_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:13:44.928Z,NRCA4,2048,2048,0.0907867848873138,0.09048945,jw02736001001_02103_00006_nrca4_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T07:06:25.622Z,NRCB1,2048,2048,0.0840349718928337,0.08289999,jw02736001001_02105_00008_nrcb1_rate.fits,1,1,NIRCAM,2.1,0.17647344097495077
F200W,1.989,0.457,2022-06-07T05:49:28.794Z,NRCB3,2048,2048,0.0845216810703277,0.08355043,jw02736001001_02105_00003_nrcb3_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T07:21:49.333Z,NRCA3,2048,2048,0.0833204612135887,0.08283597,jw02736001001_02105_00009_nrca3_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T05:33:55.035Z,NRCA1,2048,2048,0.079907052218914,0.079390734,jw02736001001_02105_00002_nrca1_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T03:42:57.890Z,NRCB2,2048,2048,0.08500567,0.08412711,jw02736001001_02103_00004_nrcb2_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:21:03.658Z,NRCB4,2048,2048,0.0619227737188339,0.061477333,jw02736001001_02101_00004_nrcb4_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:29:08.319Z,NRCA3,2048,2048,0.0854268223047256,0.085127346,jw02736001001_02103_00007_nrca3_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:13:44.608Z,NRCB1,2048,2048,0.08400409668684,0.08310731,jw02736001001_02103_00006_nrcb1_rate.fits,1,1,NIRCAM,2.301,0.19329342647641887
F200W,1.989,0.457,2022-06-07T06:51:02.550Z,NRCA2,2048,2048,0.076969355,0.07679655,jw02736001001_02105_00007_nrca2_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T02:56:26.340Z,NRCB1,2048,2048,0.088090643286705,0.08703821,jw02736001001_02103_00001_nrcb1_rate.fits,1,1,NIRCAM,2.301,0.20269657020270823
F090W,0.902,0.194,2022-06-07T02:38:00.741Z,NRCA4,2048,2048,0.0637005865573883,0.063497975,jw02736001001_02101_00009_nrca4_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:05:40.267Z,NRCB4,2048,2048,0.061908275,0.06159187,jw02736001001_02101_00003_nrcb4_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T03:27:34.562Z,NRCB2,2048,2048,0.08526452,0.08438577,jw02736001001_02103_00003_nrcb2_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T06:20:15.896Z,NRCA1,2048,2048,0.07946476,0.07892692,jw02736001001_02105_00005_nrca1_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:59:55.037Z,NRCA2,2048,2048,0.08364847,0.08328428,jw02736001001_02103_00009_nrca2_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T06:04:52.185Z,NRCB3,2048,2048,0.0848031044006347,0.08395111,jw02736001001_02105_00004_nrcb3_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T02:56:26.660Z,NRCA4,2048,2048,0.093557484,0.09315262,jw02736001001_02103_00001_nrca4_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T00:34:53.805Z,NRCA2,2048,2048,0.0579448975622653,0.057767063,jw02736001001_02101_00001_nrca2_rate.fits,1,1,NIRCAM,,
F200W,1.989,0.457,2022-06-07T06:20:15.576Z,NRCB4,2048,2048,0.0891439318656921,0.08763833,jw02736001001_02105_00005_nrcb4_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:05:40.587Z,NRCA1,2048,2048,0.0647911429405212,0.06455034,jw02736001001_02101_00003_nrca1_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T02:22:37.350Z,NRCA3,2048,2048,0.06239535,0.062182583,jw02736001001_02101_00008_nrca3_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T00:50:16.940Z,NRCB3,2048,2048,0.054691944271326,0.054238,jw02736001001_02101_00002_nrcb3_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T02:38:00.421Z,NRCB1,2048,2048,0.057202067,0.056808505,jw02736001001_02101_00009_nrcb1_rate.fits,1,1,NIRCAM,3.603,0.20609904740100002
F090W,0.902,0.194,2022-06-07T01:21:03.658Z,NRCB2,2048,2048,0.0574820414185524,0.057110492,jw02736001001_02101_00004_nrcb2_rate.fits,1,1,NIRCAM,,
F356W,3.568,0.781,2022-06-07T03:42:58.210Z,NRCALONG,2048,2048,0.2521487772464752,0.25208032,jw02736001001_02103_00004_nrcalong_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T03:42:57.890Z,NRCB4,2048,2048,0.0993892699480056,0.09839735,jw02736001001_02103_00004_nrcb4_rate.fits,1,1,NIRCAM,,
F356W,3.568,0.781,2022-06-07T04:59:55.037Z,NRCALONG,2048,2048,0.2528111934661865,0.25262198,jw02736001001_02103_00009_nrcalong_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:51:50.376Z,NRCB1,2048,2048,0.0555440448224544,0.05512191,jw02736001001_02101_00006_nrcb1_rate.fits,1,1,NIRCAM,3.603,0.2001251934953032
F277W,2.762,0.683,2022-06-07T02:22:37.094Z,NRCBLONG,2048,2048,0.2337883859872818,0.22889446,jw02736001001_02101_00008_nrcblong_rate.fits,1,1,NIRCAM,0.399,0.09328156600892544
F090W,0.902,0.194,2022-06-07T02:07:14.023Z,NRCA3,2048,2048,0.0632466450333595,0.06304337,jw02736001001_02101_00007_nrca3_rate.fits,1,1,NIRCAM,,
F444W,4.408,1.029,2022-06-07T06:35:39.223Z,NRCALONG,2048,2048,0.6102721691131592,0.6126985,jw02736001001_02105_00006_nrcalong_rate.fits,1,1,NIRCAM,,
F277W,2.762,0.683,2022-06-07T01:36:26.985Z,NRCBLONG,2048,2048,0.2326246798038482,0.22703803,jw02736001001_02101_00005_nrcblong_rate.fits,1,1,NIRCAM,0.399,0.09281724724173544
F200W,1.989,0.457,2022-06-07T05:33:54.715Z,NRCB2,2048,2048,0.0798816308379173,0.078954875,jw02736001001_02105_00002_nrcb2_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T03:42:58.210Z,NRCA1,2048,2048,0.0871257781982421,0.08667687,jw02736001001_02103_00004_nrca1_rate.fits,1,1,NIRCAM,,
F356W,3.568,0.781,2022-06-07T04:29:07.999Z,NRCBLONG,2048,2048,0.28649896,0.2826198,jw02736001001_02103_00007_nrcblong_rate.fits,1,1,NIRCAM,0.351,0.10056113496
F200W,1.989,0.457,2022-06-07T07:06:25.942Z,NRCA2,2048,2048,0.07471451,0.07451965,jw02736001001_02105_00008_nrca2_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T03:58:21.281Z,NRCB3,2048,2048,0.0829317569732666,0.082187004,jw02736001001_02103_00005_nrcb3_rate.fits,1,1,NIRCAM,,
F150W,1.501,0.318,2022-06-07T04:13:44.928Z,NRCA2,2048,2048,0.0856763,0.08532932,jw02736001001_02103_00006_nrca2_rate.fits,1,1,NIRCAM,,
F444W,4.408,1.029,2022-06-07T07:06:25.622Z,NRCBLONG,2048,2048,0.6447827,0.64263004,jw02736001001_02105_00008_nrcblong_rate.fits,1,1,NIRCAM,0.343,0.22116046610000004
F200W,1.989,0.457,2022-06-07T05:18:31.644Z,NRCA3,2048,2048,0.08429485,0.08387104,jw02736001001_02105_00001_nrca3_rate.fits,1,1,NIRCAM,,
F444W,4.408,1.029,2022-06-07T06:20:15.576Z,NRCBLONG,2048,2048,0.6422097086906433,0.63976645,jw02736001001_02105_00005_nrcblong_rate.fits,1,1,NIRCAM,0.343,0.22027793008089067
F277W,2.762,0.683,2022-06-07T01:51:50.632Z,NRCALONG,2048,2048,0.1924152076244354,0.19227202,jw02736001001_02101_00006_nrcalong_rate.fits,1,1,NIRCAM,,
F090W,0.902,0.194,2022-06-07T01:51:50.632Z,NRCA4,2048,2048,0.06542767,0.06527039,jw02736001001_02101_00006_nrca4_rate.fits,1,1,NIRCAM,,
